# Chinese Lexicon with frequencies
# Format: word|part_of_speech|probability
# === animate (4014 words) ===
相亲角|animate|0.000211
相配物|animate|0.000211
眉目传情|animate|0.000053
看人行事|animate|0.000158
看穿|animate|0.000369
看鸟人|animate|0.000158
真人|animate|0.000369
真人真事|animate|0.000105
眼珠儿|animate|0.000264
眼珠子|animate|0.000264
眼纹噪鹛|animate|0.000053
眼罩|animate|0.000369
众叛亲离|animate|0.000158
众口同声|animate|0.000211
众望|animate|0.000369
众目睽睽|animate|0.000158
众盲摸象|animate|0.000211
睹物思人|animate|0.000158
瞌睡虫|animate|0.000264
瞎子|animate|0.000369
瞎子摸象|animate|0.000211
瞽者|animate|0.000369
矛斑蝗莺|animate|0.000053
矛纹草鹛|animate|0.000053
矛隼|animate|0.000316
知人善任|animate|0.000185
知情人|animate|0.000211
短嘴豆雁|animate|0.000053
短小精悍|animate|0.000105
短尾贼鸥|animate|0.000053
短尾鸦雀|animate|0.000053
短尾莺|animate|0.000158
短尾鹪鹛|animate|0.000053
短尾鹩鹛|animate|0.000053
短尾鹱|animate|0.000211
短尾鹦鹉|animate|0.000053
短耳鸮|animate|0.000158
短趾雕|animate|0.000158
矮|animate|0.000580
矮个儿|animate|0.000211
矮子|animate|0.000369
矮丑穷|animate|0.000211
石斑鱼|animate|0.000158
石雀|animate|0.000316
石鸡|animate|0.000316
研究生|animate|0.000211
破产者|animate|0.000211
破鞋|animate|0.000422
硫黄鹀|animate|0.000158
硬汉|animate|0.000369
硬骨鱼|animate|0.000158
砚兄|animate|0.000369
砚友|animate|0.000369
砚弟|animate|0.000369
硕士|animate|0.000369
硕士生|animate|0.000211
磁吸效应|animate|0.000105
磕磕绊绊|animate|0.000105
矶鹬|animate|0.000316
社牛|animate|0.000369
祁奚之荐|animate|0.000105
祂|animate|0.000580
祖父辈|animate|0.000264
祖鲁人|animate|0.000211
神学士|animate|0.000211
神兽|animate|0.000316
神童|animate|0.000369
神马|animate|0.000316
神鸟|animate|0.000316
票|animate|0.000633
祭牲|animate|0.000316
禄命|animate|0.000369
福瑞|animate|0.000316
禽流感|animate|0.000158
禽兽|animate|0.000369
禽蛋|animate|0.000316
禽类|animate|0.000316
秃子|animate|0.000369
秃发|animate|0.000369
秃鹫|animate|0.000316
秃鹳|animate|0.000316
秃鼻乌鸦|animate|0.000053
秀才|animate|0.000395
私生子女|animate|0.000105
秋波|animate|0.000422
秋田犬|animate|0.000158
科盲|animate|0.000369
租户|animate|0.000369
秣|animate|0.000527
秦吉了|animate|0.000158
秦韬玉|animate|0.000264
稚子|animate|0.000369
种公畜|animate|0.000158
种畜|animate|0.000316
种马|animate|0.000316
稻田苇莺|animate|0.000053
稻田鹨|animate|0.000158
积分|animate|0.000369
穴居人|animate|0.000211
空心萝卜|animate|0.000105
空闲|animate|0.000422
突厥|animate|0.000369
窝主|animate|0.000422
穷人|animate|0.000369
穷光蛋|animate|0.000316
穷棒子|animate|0.000264
穷鬼|animate|0.000369
立陶宛人|animate|0.000105
站长|animate|0.000422
童|animate|0.000580
童婚|animate|0.000369
童工|animate|0.000369
童心未泯|animate|0.000105
童星|animate|0.000369
童模|animate|0.000369
童稚|animate|0.000369
童养媳|animate|0.000158
童养媳妇|animate|0.000053
竭泽而渔|animate|0.000105
竹啄木鸟|animate|0.000053
竹马|animate|0.000316
笑面虎|animate|0.000264
笑鸥|animate|0.000316
笨人|animate|0.000369
笨蛋|animate|0.000369
笨鸟先飞|animate|0.000105
第一把手|animate|0.000105
第三人称|animate|0.000105
笱|animate|0.000527
筌|animate|0.000527
管教无方|animate|0.000105
管闲事|animate|0.000264
节烈|animate|0.000422
篧|animate|0.000527
笼鸟|animate|0.000316
笼鸟槛猿|animate|0.000105
簖|animate|0.000527
粉拳|animate|0.000422
粉红椋鸟|animate|0.000053
粉红燕鸥|animate|0.000053
粉红胸鹨|animate|0.000053
粉色|animate|0.000422
粉艳|animate|0.000422
粉领|animate|0.000422
粉黛|animate|0.000422
精悍|animate|0.000369
精卫|animate|0.000316
糖醋鱼|animate|0.000158
粪尿|animate|0.000369
粪草|animate|0.000369
糟溜黄鱼|animate|0.000053
红交嘴雀|animate|0.000053
红原鸡|animate|0.000158
红喉姬鹟|animate|0.000053
红喉歌鸲|animate|0.000053
红喉潜鸟|animate|0.000053
红喉鹨|animate|0.000158
红嘴山鸦|animate|0.000053
红嘴巨鸥|animate|0.000053
红嘴椋鸟|animate|0.000105
红嘴蓝鹊|animate|0.000053
红嘴鸦雀|animate|0.000053
红嘴鸥|animate|0.000158
红嘴鹲|animate|0.000158
红妆|animate|0.000422
红尾伯劳|animate|0.000053
红尾歌鸲|animate|0.000053
红尾水鸲|animate|0.000105
红尾鸫|animate|0.000211
红尾鹲|animate|0.000158
红梅花雀|animate|0.000105
红男绿女|animate|0.000105
红眉朱雀|animate|0.000053
红眉松雀|animate|0.000053
红翅绿鸠|animate|0.000105
红翅薮鹛|animate|0.000053
红翅鵙鹛|animate|0.000053
红耳鹎|animate|0.000158
红背伯劳|animate|0.000053
红胸姬鹟|animate|0.000053
红胸朱雀|animate|0.000053
红胸田鸡|animate|0.000053
红胸角雉|animate|0.000053
红胸鸻|animate|0.000158
红胸黑雁|animate|0.000053
红腰朱雀|animate|0.000105
红脚隼|animate|0.000158
红脚鲣鸟|animate|0.000053
红脚鹬|animate|0.000158
红腹咬鹃|animate|0.000053
红腹山雀|animate|0.000053
红腹滨鹬|animate|0.000053
红腹灰雀|animate|0.000053
红腹角雉|animate|0.000053
红腹锦鸡|animate|0.000105
红腿小隼|animate|0.000105
红脸鸬鹚|animate|0.000053
红角鸮|animate|0.000158
红隼|animate|0.000316
红顶绿鸠|animate|0.000053
红顶鹛|animate|0.000158
红头咬鹃|animate|0.000053
红头噪鹛|animate|0.000053
红头潜鸭|animate|0.000053
红头灰雀|animate|0.000053
红头穗鹛|animate|0.000053
红头鸦雀|animate|0.000053
红颈滨鹬|animate|0.000053
红颈苇鹀|animate|0.000053
红额穗鹛|animate|0.000053
红颜|animate|0.000422
纹喉凤鹛|animate|0.000053
纹喉鹎|animate|0.000158
纹胸织雀|animate|0.000105
纹胸鹛|animate|0.000158
纹胸鹪鹛|animate|0.000053
纯素食者|animate|0.000105
纯色噪鹛|animate|0.000053
纯色岩燕|animate|0.000053
纯蓝仙鹟|animate|0.000053
纯褐鹱|animate|0.000158
纸人纸马|animate|0.000105
纸片人|animate|0.000264
纸马|animate|0.000369
纸鱼|animate|0.000316
素人|animate|0.000422
素面|animate|0.000422
素面朝天|animate|0.000211
紫啸鸫|animate|0.000158
紫寿带|animate|0.000211
紫宽嘴鸫|animate|0.000053
紫林鸽|animate|0.000158
紫水鸡|animate|0.000158
紫翅椋鸟|animate|0.000053
紫背椋鸟|animate|0.000053
紫背苇鳽|animate|0.000053
紫金鹃|animate|0.000158
累成狗|animate|0.000211
细嘴鸥|animate|0.000158
细嘴黄鹂|animate|0.000053
细纹噪鹛|animate|0.000053
细纹苇莺|animate|0.000053
细腰|animate|0.000422
绝世佳人|animate|0.000158
绝代佳人|animate|0.000211
绝色|animate|0.000422
丝光椋鸟|animate|0.000053
经手人|animate|0.000211
绿喉蜂虎|animate|0.000053
绿嘴地鹃|animate|0.000053
绿女红男|animate|0.000105
绿孔雀|animate|0.000158
绿宽嘴鸫|animate|0.000053
绿尾虹雉|animate|0.000053
绿皇鸠|animate|0.000158
绿绿|animate|0.000369
绿翅金鸠|animate|0.000053
绿翅鸭|animate|0.000158
绿背姬鹟|animate|0.000053
绿背山雀|animate|0.000053
绿背林鹟|animate|0.000053
绿茶婊|animate|0.000264
绿头鸭|animate|0.000158
绿鹭|animate|0.000316
维吾尔人|animate|0.000158
网箱|animate|0.000316
网开一面|animate|0.000105
网开三面|animate|0.000105
绮罗|animate|0.000369
绵羊|animate|0.000316
绵里藏针|animate|0.000105
紧咬不放|animate|0.000105
绯胸鹦鹉|animate|0.000053
线尾燕|animate|0.000158
缉毒犬|animate|0.000158
缘分|animate|0.000369
缘木求鱼|animate|0.000053
纵纹绿鹎|animate|0.000053
纵纹角鸮|animate|0.000053
总务|animate|0.000369
缠绵悱恻|animate|0.000158
罠|animate|0.000527
罚半蹲|animate|0.000211
罶|animate|0.000554
罢教|animate|0.000369
罻|animate|0.000527
罿|animate|0.000527
罗圈儿揖|animate|0.000105
罗威纳犬|animate|0.000053
罗纹鸭|animate|0.000158
罗网|animate|0.000316
羊|animate|0.000527
羊奶|animate|0.000316
羊栈|animate|0.000316
羊油|animate|0.000316
羊男|animate|0.000264
羊瘙痒病|animate|0.000053
羊瘙痒症|animate|0.000053
羊痒疫|animate|0.000158
羊群|animate|0.000316
羊脂白玉|animate|0.000053
羊肠小径|animate|0.000053
羊质虎皮|animate|0.000053
羊头|animate|0.000369
美人|animate|0.000422
美利奴羊|animate|0.000053
美国人|animate|0.000264
美女|animate|0.000422
美洲金鸻|animate|0.000105
美色|animate|0.000422
羔羊|animate|0.000316
羢|animate|0.000527
群言堂|animate|0.000264
义人|animate|0.000369
义士|animate|0.000369
羯|animate|0.000580
羯族|animate|0.000369
羯胡|animate|0.000369
羲皇上人|animate|0.000105
膻|animate|0.000659
羽冠|animate|0.000316
翁|animate|0.000527
翅膀硬|animate|0.000369
翠金鹃|animate|0.000158
翪|animate|0.000527
翘嘴鹬|animate|0.000158
翘材|animate|0.000369
翘楚|animate|0.000369
翘鼻麻鸭|animate|0.000053
翻石鹬|animate|0.000211
翙|animate|0.000527
老丈|animate|0.000422
老中|animate|0.000369
老幺|animate|0.000369
老二|animate|0.000369
老人|animate|0.000527
老人家|animate|0.000316
老伯伯|animate|0.000264
老来俏|animate|0.000264
老来得子|animate|0.000158
老儿|animate|0.000422
老公公|animate|0.000158
老叟|animate|0.000422
老古董|animate|0.000369
老哥|animate|0.000422
老外|animate|0.000422
老大|animate|0.000422
老大不小|animate|0.000105
老大妈|animate|0.000264
老太婆|animate|0.000369
老夫|animate|0.000422
老奶奶|animate|0.000316
老妹|animate|0.000422
老姥|animate|0.000475
老娘|animate|0.000475
老婆本|animate|0.000211
老嫂子|animate|0.000211
老妪|animate|0.000475
老小老小|animate|0.000158
老师|animate|0.000369
老年人|animate|0.000264
老手|animate|0.000422
老旦|animate|0.000475
老父|animate|0.000422
老爹|animate|0.000422
老狐狸|animate|0.000264
老生|animate|0.000395
老登|animate|0.000475
老百姓|animate|0.000264
老眼昏花|animate|0.000158
老粗|animate|0.000369
老美|animate|0.000369
老翁|animate|0.000422
老者|animate|0.000422
老腊肉|animate|0.000264
老处女|animate|0.000316
老表|animate|0.000369
老顽固|animate|0.000316
老头|animate|0.000422
老头子|animate|0.000264
老头乐|animate|0.000264
老马嘶风|animate|0.000158
老马恋栈|animate|0.000105
老马识途|animate|0.000158
老骥|animate|0.000422
老骥伏枥|animate|0.000158
老骥嘶风|animate|0.000158
老鹰|animate|0.000316
老黑|animate|0.000369
考生|animate|0.000369
者流|animate|0.000422
耆|animate|0.000580
耆宿|animate|0.000422
耕畜|animate|0.000316
圣贤|animate|0.000369
聚萤映雪|animate|0.000105
聚讼纷纭|animate|0.000105
闻人|animate|0.000369
联络人|animate|0.000211
联系人|animate|0.000211
声鹀|animate|0.000316
耸人听闻|animate|0.000105
聋人|animate|0.000369
聋哑人|animate|0.000211
聋子|animate|0.000369
聋胞|animate|0.000369
肄业生|animate|0.000211
肄业证书|animate|0.000105
肉|animate|0.000606
肉冠|animate|0.000316
肉垂麦鸡|animate|0.000053
肉垫|animate|0.000316
肉弹|animate|0.000422
肉足鹱|animate|0.000211
肌肉男|animate|0.000211
肖像|animate|0.000422
股长|animate|0.000422
肥大|animate|0.000264
肥羊|animate|0.000369
肥肉|animate|0.000369
肥肠|animate|0.000369
肪|animate|0.000527
肰|animate|0.000580
背影|animate|0.000395
背影杀手|animate|0.000158
背杀|animate|0.000422
胎儿|animate|0.000369
胔|animate|0.000580
胖人|animate|0.000369
胖墩儿|animate|0.000211
胖子|animate|0.000369
胡兀鹫|animate|0.000158
胡吃海喝|animate|0.000105
胰子|animate|0.000316
胸乳|animate|0.000422
胸噎|animate|0.000316
胸槽|animate|0.000422
能人|animate|0.000369
能歌善舞|animate|0.000158
能者多劳|animate|0.000105
脉络|animate|0.000369
脢|animate|0.000527
脱缰之马|animate|0.000053
脱缰野马|animate|0.000105
腄|animate|0.000580
腐女|animate|0.000422
腩|animate|0.000580
腰杆|animate|0.000422
脚|animate|0.000527
腹笥便便|animate|0.000105
腿号|animate|0.000316
膀爷|animate|0.000422
膀臂|animate|0.000369
肷|animate|0.000580
膘肥|animate|0.000316
膘肥体壮|animate|0.000053
脍|animate|0.000527
脓包|animate|0.000475
臇|animate|0.000527
脸蛋儿|animate|0.000211
臑|animate|0.000422
自干五|animate|0.000211
自己人|animate|0.000264
自然人|animate|0.000105
自相鱼肉|animate|0.000105
臭老九|animate|0.000211
臭豆腐|animate|0.000211
臭迹|animate|0.000369
台巴子|animate|0.000211
台湾戴菊|animate|0.000105
台湾林鸲|animate|0.000053
台湾画眉|animate|0.000053
台湾蓝鹊|animate|0.000053
台湾雀鹛|animate|0.000053
台湾鹎|animate|0.000158
台湾鹪鹛|animate|0.000053
台蛙|animate|0.000369
兴师动众|animate|0.000105
舍人|animate|0.000369
舐犊之爱|animate|0.000053
舐犊情深|animate|0.000158
船家|animate|0.000422
船民|animate|0.000369
良家女子|animate|0.000158
良师益友|animate|0.000158
良材|animate|0.000422
良民|animate|0.000422
良禽择木|animate|0.000105
良莠不齐|animate|0.000211
良马|animate|0.000369
色厉内荏|animate|0.000105
色魔|animate|0.000369
艳遇|animate|0.000422
艾老|animate|0.000369
芝焚蕙叹|animate|0.000211
芝兰玉树|animate|0.000105
花名|animate|0.000475
花容月貌|animate|0.000158
花尾榛鸡|animate|0.000053
花彩雀莺|animate|0.000053
花木兰|animate|0.000264
花枝|animate|0.000422
花枝招展|animate|0.000158
花田鸡|animate|0.000158
花胶|animate|0.000316
花脸鸭|animate|0.000211
花猫|animate|0.000316
花边人物|animate|0.000158
花头鹦鹉|animate|0.000053
芳心|animate|0.000422
芳龄|animate|0.000422
芸芸众生|animate|0.000005
刍狗|animate|0.000316
苗条|animate|0.000422
苦主|animate|0.000422
英国人|animate|0.000264
英姿飒爽|animate|0.000158
英灵|animate|0.000369
茹鱼|animate|0.000316
草原百灵|animate|0.000053
草原雕|animate|0.000158
草原鹞|animate|0.000158
草地鹨|animate|0.000158
草标|animate|0.000475
草绿篱莺|animate|0.000053
草莓族|animate|0.000211
草鸮|animate|0.000316
草鹭|animate|0.000316
荒漠伯劳|animate|0.000053
荷兰猪|animate|0.000158
荼毒生灵|animate|0.000105
菜包子|animate|0.000316
华人|animate|0.000422
华教|animate|0.000422
华胄|animate|0.000369
万世师表|animate|0.000105
万人|animate|0.000422
万民|animate|0.000369
万众一心|animate|0.000158
万头攒动|animate|0.000158
落井下石|animate|0.000185
落汤鸡|animate|0.000211
叶伟民|animate|0.000211
叶问|animate|0.000422
葡萄牙人|animate|0.000105
葡萄胸鸭|animate|0.000053
董卓|animate|0.000369
董鸡|animate|0.000369
苇鹀|animate|0.000316
葬玉埋香|animate|0.000105
葬身鱼腹|animate|0.000105
葵鼠|animate|0.000316
荤|animate|0.000580
荤油|animate|0.000316
荤腥|animate|0.000316
荤菜|animate|0.000316
蒙古沙雀|animate|0.000053
蒙古沙鸻|animate|0.000053
蒙古百灵|animate|0.000053
蒙师|animate|0.000369
莅临指导|animate|0.000158
苍生|animate|0.000369
苍眉蝗莺|animate|0.000053
苍背山雀|animate|0.000053
苍头燕雀|animate|0.000053
苍鹰|animate|0.000316
苍鹭|animate|0.000316
盖斑斗鱼|animate|0.000053
盖棺定论|animate|0.000105
盖棺论定|animate|0.000105
蓑羽鹤|animate|0.000158
蓬户|animate|0.000475
蓬户瓮牖|animate|0.000211
蓬荜|animate|0.000475
蓬门筚户|animate|0.000211
蓬门荜户|animate|0.000211
莲步|animate|0.000422
蔫头耷脑|animate|0.000105
萧红|animate|0.000422
薄幸|animate|0.000369
萨摩耶|animate|0.000158
萨摩耶犬|animate|0.000053
萨米人|animate|0.000211
蓝八色鸫|animate|0.000053
蓝喉仙鹟|animate|0.000053
蓝喉歌鸲|animate|0.000053
蓝喉蜂虎|animate|0.000053
蓝大翅鸲|animate|0.000053
蓝歌鸲|animate|0.000158
蓝眉林鸲|animate|0.000053
蓝短翅鸫|animate|0.000053
蓝矶鸫|animate|0.000158
蓝绿鹊|animate|0.000158
蓝翅噪鹛|animate|0.000053
蓝翅希鹛|animate|0.000053
蓝翅叶鹎|animate|0.000053
蓝翡翠|animate|0.000158
蓝耳翠鸟|animate|0.000053
蓝胸秧鸡|animate|0.000053
蓝胸鹑|animate|0.000158
蓝脸鲣鸟|animate|0.000053
蓝马鸡|animate|0.000158
蓝鹀|animate|0.000316
蓝鹇|animate|0.000316
藏人|animate|0.000369
藏族人|animate|0.000211
藏污纳垢|animate|0.000105
藏镜人|animate|0.000211
藏雀|animate|0.000316
藏雪雀|animate|0.000158
藏雪鸡|animate|0.000158
藏马鸡|animate|0.000211
藏鹀|animate|0.000316
藏黄雀|animate|0.000158
药石无灵|animate|0.000158
芦柴棒|animate|0.000211
芦苇莺|animate|0.000158
苏莱曼|animate|0.000105
虎子|animate|0.000369
虎斑地鸫|animate|0.000053
虎纹伯劳|animate|0.000053
虒|animate|0.000580
处堂燕雀|animate|0.000053
处境|animate|0.000369
虚不受补|animate|0.000105
虏获|animate|0.000369
虺蜥|animate|0.000369
蛇精病|animate|0.000211
蛇蝎美人|animate|0.000158
蛇雕|animate|0.000316
蛔虫|animate|0.000422
蛛丝马迹|animate|0.000053
蛾眉|animate|0.000448
蛾眉皓齿|animate|0.000158
蜑|animate|0.000633
蜑家|animate|0.000448
蜘蛛人|animate|0.000264
蜘蛛侠|animate|0.000211
虾虎鱼|animate|0.000158
蚂蚁上树|animate|0.000158
蟥|animate|0.000527
虫豸|animate|0.000422
蝇营狗苟|animate|0.000158
蛎鹬|animate|0.000316
蠹虫|animate|0.000369
蛮子|animate|0.000422
血凝素|animate|0.000158
血旺|animate|0.000316
血豆腐|animate|0.000158
血雀|animate|0.000316
血雉|animate|0.000316
行尸走肉|animate|0.000105
衙内|animate|0.000369
衣冠禽兽|animate|0.000105
衣食住行|animate|0.000237
衣食父母|animate|0.000158
表字|animate|0.000369
袖珍人|animate|0.000211
被保人|animate|0.000264
被执行人|animate|0.000005
被毛|animate|0.000316
袅袅婷婷|animate|0.000158
裙带关系|animate|0.000105
裙带风|animate|0.000211
里海地鸦|animate|0.000053
裸女|animate|0.000422
裸男|animate|0.000369
褐冠山雀|animate|0.000053
褐冠鹃隼|animate|0.000053
褐喉沙燕|animate|0.000053
褐山鹪莺|animate|0.000053
褐岩鹨|animate|0.000158
褐林鸮|animate|0.000158
褐柳莺|animate|0.000158
褐河乌|animate|0.000158
褐渔鸮|animate|0.000211
褐灰雀|animate|0.000158
褐翅燕鸥|animate|0.000053
褐翅雪雀|animate|0.000053
褐翅鸦雀|animate|0.000053
褐翅鸦鹃|animate|0.000053
褐耳鹰|animate|0.000211
褐背鹟鵙|animate|0.000053
褐胸噪鹛|animate|0.000053
褐胸鹟|animate|0.000158
褐胁雀鹛|animate|0.000053
褐脸雀鹛|animate|0.000053
褐顶雀鹛|animate|0.000053
褐头山雀|animate|0.000053
褐头雀鹛|animate|0.000105
褐头凤鹛|animate|0.000053
褐头鹀|animate|0.000158
褐头鸫|animate|0.000158
褐头鹪莺|animate|0.000053
褐马鸡|animate|0.000211
褐鲣鸟|animate|0.000158
褐鸦雀|animate|0.000158
西子捧心|animate|0.000158
西方松鸡|animate|0.000053
西方滨鹬|animate|0.000053
西方秧鸡|animate|0.000105
西施犬|animate|0.000158
西班牙人|animate|0.000105
西红脚隼|animate|0.000053
西红角鸮|animate|0.000053
西藏人|animate|0.000211
西鹌鹑|animate|0.000158
西黄鹡鸰|animate|0.000053
要人|animate|0.000369
见贤思齐|animate|0.000105
见风是雨|animate|0.000158
视同己出|animate|0.000158
视听|animate|0.000369
亲子|animate|0.000422
亲家公|animate|0.000264
亲家母|animate|0.000264
亲生|animate|0.000422
亲生子女|animate|0.000105
角嘴海雀|animate|0.000053
角弓|animate|0.000316
角百灵|animate|0.000158
解放军|animate|0.000211
解民倒悬|animate|0.000105
觺|animate|0.000527
讨人喜欢|animate|0.000105
讨厌鬼|animate|0.000211
训兽术|animate|0.000158
设圈套|animate|0.000211
评头品足|animate|0.000158
评头论足|animate|0.000211
词人|animate|0.000369
试药族|animate|0.000211
话事人|animate|0.000264
话匣子|animate|0.000264
诛暴讨逆|animate|0.000105
误人子弟|animate|0.000211
课金|animate|0.000369
调嘴学舌|animate|0.000105
诺曼人|animate|0.000264
诺曼底人|animate|0.000158
讲筵|animate|0.000369
谣言惑众|animate|0.000105
识途老马|animate|0.000158
警犬|animate|0.000316
护犊子|animate|0.000422
变温动物|animate|0.000158
豆柴|animate|0.000369
豆雁|animate|0.000316
豖|animate|0.000527
豚|animate|0.000554
豚鼠|animate|0.000316
豜|animate|0.000659
豝|animate|0.000527
豢圉|animate|0.000316
豪富|animate|0.000475
猪|animate|0.000527
猪下水|animate|0.000158
猪八戒|animate|0.000158
猪悟能|animate|0.000158
猪狗|animate|0.000316
猪狗不如|animate|0.000053
猪猡|animate|0.000316
猪舍|animate|0.000316
猪血糕|animate|0.000158
猪蹄|animate|0.000316
猪链球菌|animate|0.000053
猪头|animate|0.000316
豭|animate|0.000554
豱|animate|0.000527
豵|animate|0.000527
豮|animate|0.000527
豸|animate|0.000527
豹猫|animate|0.000316
豺|animate|0.000527
豺狼|animate|0.000369
豺狼当涂|animate|0.000158
豺狼虎豹|animate|0.000105
貅|animate|0.000527
貉|animate|0.000527
貉子|animate|0.000316
貉绒|animate|0.000316
貌美|animate|0.000475
貌美如花|animate|0.000158
猫咖|animate|0.000316
猫哭老鼠|animate|0.000053
猫哭耗子|animate|0.000053
猫奴|animate|0.000316
猫抓病|animate|0.000158
猫条|animate|0.000316
猫步|animate|0.000316
猫砂|animate|0.000316
猫粮|animate|0.000369
猫舌头|animate|0.000316
猫舍|animate|0.000316
猫门|animate|0.000316
猫只|animate|0.000369
猫饭|animate|0.000475
猫鼠游戏|animate|0.000053
貔|animate|0.000527
貔貅|animate|0.000422
贝尔|animate|0.000369
负外部性|animate|0.000105
负责人|animate|0.000211
财主|animate|0.000422
财神爷|animate|0.000211
贫民|animate|0.000369
贩夫俗子|animate|0.000105
贩夫走卒|animate|0.000105
贩婴|animate|0.000369
贪天之功|animate|0.000105
责任人|animate|0.000211
贵人|animate|0.000369
贵人多忘|animate|0.000105
贵妇|animate|0.000475
买空卖空|animate|0.000158
资优|animate|0.000369
资优生|animate|0.000211
贾思勰|animate|0.000264
贤|animate|0.000580
贤人|animate|0.000422
贤士|animate|0.000422
贤才|animate|0.000369
贤淑|animate|0.000422
贤良|animate|0.000369
卖身契|animate|0.000211
卖关子|animate|0.000211
贱人|animate|0.000369
贱民|animate|0.000369
赛氏篱莺|animate|0.000053
赛马|animate|0.000316
赡养费|animate|0.000211
赤嘴潜鸭|animate|0.000053
赤尾噪鹛|animate|0.000053
赤朱雀|animate|0.000158
赤翅沙雀|animate|0.000053
赤翡翠|animate|0.000211
赤胸鸫|animate|0.000158
赤腹鹰|animate|0.000158
赤膀鸭|animate|0.000158
赤颈鸭|animate|0.000158
赤颈鸫|animate|0.000158
赤颈鹤|animate|0.000211
赤麻鸭|animate|0.000158
赭红尾鸲|animate|0.000053
走狗|animate|0.000316
走兽|animate|0.000316
走资派|animate|0.000211
走马灯|animate|0.000211
超员|animate|0.000369
超龄|animate|0.000527
越俎代庖|animate|0.000264
跛子|animate|0.000369
路人甲|animate|0.000211
路德雀鹛|animate|0.000053
路痴|animate|0.000369
路霸|animate|0.000422
跳级生|animate|0.000264
踢马刺|animate|0.000158
蹄|animate|0.000554
蹄膀|animate|0.000343
蹇|animate|0.000527
蹯|animate|0.000527
身价|animate|0.000422
身形|animate|0.000422
身段|animate|0.000422
身量|animate|0.000369
身高|animate|0.000369
车水马龙|animate|0.000053
军犬|animate|0.000211
军马|animate|0.000316
軜|animate|0.000527
软烂|animate|0.000422
软耳朵|animate|0.000211
软饭男|animate|0.000211
软骨头|animate|0.000211
软骨鱼|animate|0.000158
软体|animate|0.000316
轶事遗闻|animate|0.000105
輂|animate|0.000580
载舟覆舟|animate|0.000105
辅导员|animate|0.000211
轻重主次|animate|0.000105
轻重倒置|animate|0.000105
辈|animate|0.000633
舆|animate|0.000580
转学生|animate|0.000211
辣妹子|animate|0.000369
辩士|animate|0.000369
农妇|animate|0.000475
近人|animate|0.000369
迪克|animate|0.000369
迷鸟|animate|0.000316
逗人发笑|animate|0.000105
逗比|animate|0.000369
逗逼|animate|0.000369
这位|animate|0.000369
通人|animate|0.000369
通才|animate|0.000369
造福万民|animate|0.000158
周岁|animate|0.000527
逸事|animate|0.000395
逼人太甚|animate|0.000158
遇人不淑|animate|0.000211
游子|animate|0.000422
过来人|animate|0.000211
过江之鲫|animate|0.000105
遐迹|animate|0.000369
达人|animate|0.000369
达罗毗荼|animate|0.000105
远人|animate|0.000475
远东山雀|animate|0.000053
远东树莺|animate|0.000105
远东苇莺|animate|0.000105
遗腹子|animate|0.000211
遗体|animate|0.000369
遗鸥|animate|0.000316
辽沈战役|animate|0.000105
边民|animate|0.000369
边牧|animate|0.000316
边缘人|animate|0.000369
那个人|animate|0.000316
邪气|animate|0.000369
郃|animate|0.000580
郎才女貌|animate|0.000158
乡愿|animate|0.000422
乡亲|animate|0.000475
郑人买履|animate|0.000105
邻座|animate|0.000369
邻舍|animate|0.000369
酋长|animate|0.000422
酒囊饭袋|animate|0.000158
酒托女|animate|0.000264
酒红朱雀|animate|0.000053
酒色之徒|animate|0.000105
酥松|animate|0.000369
酸不溜丢|animate|0.000105
酸儿辣女|animate|0.000316
醉汉|animate|0.000369
醋坛子|animate|0.000211
醍醐灌顶|animate|0.000005
丑八怪|animate|0.000211
丑类|animate|0.000369
医家|animate|0.000369
酿热物|animate|0.000158
重口味|animate|0.000264
重眼皮|animate|0.000264
重眼皮儿|animate|0.000158
重身子|animate|0.000264
野人|animate|0.000475
野孩子|animate|0.000211
野汉子|animate|0.000264
野爹|animate|0.000369
野狗|animate|0.000316
野兽|animate|0.000316
野生动物|animate|0.000053
野种|animate|0.000369
野花|animate|0.000422
野猫|animate|0.000316
野马|animate|0.000316
金冠地莺|animate|0.000053
金字塔式|animate|0.000053
金屋藏娇|animate|0.000316
金斑鸻|animate|0.000211
金毛犬|animate|0.000211
金毛狗|animate|0.000211
金渐层|animate|0.000211
金目鲈|animate|0.000158
金眶鸻|animate|0.000158
金眶鹟莺|animate|0.000053
金眼鹛雀|animate|0.000053
金丝燕|animate|0.000211
金翅噪鹛|animate|0.000053
金翅雀|animate|0.000158
金胸歌鸲|animate|0.000053
金胸雀鹛|animate|0.000105
金腰燕|animate|0.000158
金色林鸲|animate|0.000105
金色鸦雀|animate|0.000105
金头穗鹛|animate|0.000105
金头黑雀|animate|0.000105
金额丝雀|animate|0.000053
金额叶鹎|animate|0.000105
金额雀鹛|animate|0.000105
金马奖|animate|0.000211
金鱼佬|animate|0.000316
金雕|animate|0.000369
金黄鹂|animate|0.000211
釜底游鱼|animate|0.000053
针尾沙锥|animate|0.000053
针尾绿鸠|animate|0.000053
针尾鸭|animate|0.000158
针鱼|animate|0.000316
釭|animate|0.000527
钝翅苇莺|animate|0.000053
钳嘴鹳|animate|0.000158
钩嘴林鵙|animate|0.000053
银渐层|animate|0.000158
银耳噪鹛|animate|0.000053
银鱼|animate|0.000316
银鸥|animate|0.000316
铜翅水雉|animate|0.000053
铜蓝鹟|animate|0.000158
